file,title,entityType,runtimeSeconds,synopsis,rating_count,rating,en_type,en_url,sdh_sub_lang,url,dir
538_Smiley_Face_Killers,Smiley Face Killers,Movie,5784.0,"From writer Bret Easton Ellis (AMERICAN PSYCHO, LESS THAN ZERO) and director Tim Hunter (RIVER'S EDGE) comes this intense serial-killer tale about a troubled college student stalked by a sadistic madman looking for his next victim. Based on actual events.",678.0,2.9,sdh,https://cf-timedtext.aux.pv-cdn.net/6c35/82b2/75a5/4d06-9c06-5de3f214ddf0/0fa56253-6787-420e-afe0-fabc2ecb491b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/6c35/82b2/75a5/4d06-9c06-5de3f214ddf0/0fa56253-6787-420e-afe0-fabc2ecb491b.ttml2,com
5390_No_Place_to_Hide,No Place to Hide,Movie,2871.0,"Rehtaeh Parsons, a 15 year old student from Nova Scotia, was raped by four schoolboys while drunk at a sleepover. A photo of her rape soon began circulating online. Through the eyes of her parents, this film re-examines these alarming events, which ultimately led to Rehtaeh's suicide. A shocking testament to police indifference, the stigma of sexual assault and the effects of cyber bullying.",93.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/3a72/85bd/c0dd/47a8-a760-3c4957147c9d/9cf4a1d4-cc9e-47c2-8992-90e1c1313ae9.ttml2,pt-br,https://cf-timedtext.aux.pv-cdn.net/16a9/de5d/8d25/48b7-93d2-33568ad2840e/9a804ef7-d344-4409-a535-4164b8a62f83.ttml2,com
5391_Atlas_Shrugged_Part_III,Atlas Shrugged: Part III,Movie,5943.0,"As crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair.",2748.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/011c/4073/2261/41d3-a368-2a99c5f56bf2/5bc53e85-b7e2-4c76-a81b-6f3981c12f2b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/011c/4073/2261/41d3-a368-2a99c5f56bf2/5bc53e85-b7e2-4c76-a81b-6f3981c12f2b.ttml2,com
5392_The_Open_Road,The Open Road,Movie,5420.0,"A minor leaguer (Justin Timberlake) hits the road to track down his estranged father, legendary baseball player Kyle Garret (Jeff Bridges), when his mother becomes sick.",89.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/5ab9/2cfe/c328/407f-8731-95f23815a7ba/0333ba96-885f-4068-9a41-64ffac5d74c8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5ab9/2cfe/c328/407f-8731-95f23815a7ba/0333ba96-885f-4068-9a41-64ffac5d74c8.ttml2,com
5393_Close_Range,"Rebel: Loreta Velazquez, Secret Soldier of the American Civil War",Movie,3212.0,"At the outset of the American Civil War, Loreta Janeta Velazquez, an educated Cuban-born teenager, fought as an officer in the battle of First Bull Run, was wounded at Shiloh, and served as a secret agent for the Confederacy. By 1863, Velazquez was spying for the Union. She chafed against the gender and race restrictions of her time, and her 1876 memoir, A Woman in Battle, caused a sensation.",69.0,3.4,,,,,com
5394_Guns_Of_Eden,Guns Of Eden,Movie,5483.0,"Four weekend campers witness an execution in the woods by the local sheriff and his deputies. The campers attempt to flee, but the deputies seal off the mountain, and the sheriff gets an armed militia to hunt the strangers.",125.0,3.0,sdh,https://cf-timedtext.aux.pv-cdn.net/11b9/da71/e231/44dd-87ed-616a0f3760be/0d7bf491-c177-4fb3-9f7f-cc4cc7f6e6d5.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/11b9/da71/e231/44dd-87ed-616a0f3760be/0d7bf491-c177-4fb3-9f7f-cc4cc7f6e6d5.ttml2,com
5395_Sliver,Sliver,Movie,6380.0,HD. New York City career woman Sharon Stone moves into the ultimate apartment building only to find the place has a high-tech Peeping Tom.,1357.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/3979/0523/967c/4301-b357-363fb5d1b2c1/83f10c31-0c42-4b43-9db0-10a631b138ab.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3979/0523/967c/4301-b357-363fb5d1b2c1/83f10c31-0c42-4b43-9db0-10a631b138ab.ttml2,com
5396_Beavis_and_ButtHead_Do_America,Beavis and Butt-Head Do America,Movie,4852.0,The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.,2135.0,4.6,caption,https://cf-timedtext.aux.pv-cdn.net/2849/cfd7/52a3/4a19-9866-1507f2269895/859c051d-19ec-4a19-a5cf-d125688a577d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/2849/cfd7/52a3/4a19-9866-1507f2269895/859c051d-19ec-4a19-a5cf-d125688a577d.ttml2,com
5397_Wolves,Wolves,Movie,5422.0,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders, lost, without purpose... Until he meets a certifiable lunatic named Wild Joe, who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his ancestry. But in the end, who's really hunting whom?",2470.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/8365/775c/dbe5/488c-9dda-caf926c30073/36014ac2-f47d-43ca-b884-25373b9c308c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8365/775c/dbe5/488c-9dda-caf926c30073/36014ac2-f47d-43ca-b884-25373b9c308c.ttml2,com
5398_The_Secret,The Secret,Movie,5469.0,"For the first time in history leading scientists, authors, and philosophers will reveal The Secret, a secret that utterly transformed the lives of those who lived it. Now YOU will know The Secret, and it can change your life forever.",11374.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/878b/1568/a51b/41e7-a378-5bcb84f211a7/f76db7de-2510-451a-bc06-62cbd1f31f1e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/878b/1568/a51b/41e7-a378-5bcb84f211a7/f76db7de-2510-451a-bc06-62cbd1f31f1e.ttml2,com
5401_The_Fog_1980,The Fog (1980),Movie,5395.0,"According to legend, six sailors killed when shipwrecked 100 years ago in Antonio Bay, California, will rise to avenge their deaths when a strange glowing fog appears. The vengeance of their victims will be the death of six people. As daylight fades, a mysterious fog envelops the town and begins to strew panic and death.",6346.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/3a04/d617/9e85/4549-908b-e06cc0f4d67c/a73a3713-7dd0-4530-9d4b-ab2c6854bfc7.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3a04/d617/9e85/4549-908b-e06cc0f4d67c/a73a3713-7dd0-4530-9d4b-ab2c6854bfc7.ttml2,com
5402_The_Haunting_of_Patricia_Johnson,The Haunting of Patricia Johnson,Movie,5577.0,"Patti Johnson and her husband move into their dream house, and attempt to leave behind the tragedy they had just faced. When they begin experiencing hauntings in their new home, Patti turns to the help of a local psychic, who confirms her suspicions. Upon finding out who the house is haunted by, the couple's young son is now in danger of being the spirit's next target. Inspired by true events.",5.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/ae43/64cd/8462/4f80-93ca-16edfd7ee176/a7d0796f-79d1-438f-ad0f-6964702d0521.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/ae43/64cd/8462/4f80-93ca-16edfd7ee176/a7d0796f-79d1-438f-ad0f-6964702d0521.ttml2,com
5403_Camp_Cool_Kids,Camp Cool Kids,Movie,6264.0,"At their summer camp  games, Spence and his big brother Zach find themselves on opposing teams: it's the dweebs against the bullies.  Can Spence make new friends, overcome his fears, stand up to the bullies and win a trophy in the process?",223.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/69ec/3028/2e10/4209-ba40-b95322c33154/80ccb6ee-8a03-451e-a0ba-4c036e955f03.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/69ec/3028/2e10/4209-ba40-b95322c33154/80ccb6ee-8a03-451e-a0ba-4c036e955f03.ttml2,com
5404_The_Legion,The Legion,Movie,5740.0,"Mickey Rourke and Bai Ling star in an epic tale of courage in a time of war. When two Roman legions are trapped behind enemy lines, Noreno, a half-Roman soldier, must cross deadly terrain to seek help for his men and turn the tide of the battle.",552.0,2.6,sdh,https://cf-timedtext.aux.pv-cdn.net/2c03/d5fc/ec1e/4703-a656-043ae14e48fc/f4b5c595-6d86-41e9-806e-706854a5ea20.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/2c03/d5fc/ec1e/4703-a656-043ae14e48fc/f4b5c595-6d86-41e9-806e-706854a5ea20.ttml2,com
5406_The_Disappointments_Room,The Disappointments Room,Movie,5110.0,"Dana, her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic.",409.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/e7bd/22d3/9c2d/4886-b723-43c860aaac16/0ef5a4f8-f3dc-4ac4-8bce-0bb7d91c8b52.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e7bd/22d3/9c2d/4886-b723-43c860aaac16/0ef5a4f8-f3dc-4ac4-8bce-0bb7d91c8b52.ttml2,com
5407_Trauma_Center,Trauma Center,Movie,5219.0,"In this intense action saga, Bruce Willis plays a vengeful police detective who teams up with an injured female witness to avenge the murders of his partner and an informant.",1464.0,3.4,,,en,https://cf-timedtext.aux.pv-cdn.net/3720/b304/bc48/4167-ab64-0369b9181623/e237d01f-5dbd-4c08-b57c-5900a61ba413.ttml2,com
5408_Ride,Ride,Movie,5590.0,"When her son (Brenton Thwaites) drops out of school in New York, a mother (Helen Hunt) drops everything to follow him to California.  There, with help from an expert surfer (Luke Wilson), she finds a fresh start of her own in this hilarious and touching film about a mother, her son, and so much more.",391.0,3.7,caption,https://cf-timedtext.aux.pv-cdn.net/c32d/560f/5389/4a69-8b6b-e40f8c9da61d/f5b54269-d528-4840-b4d8-3a3ecec04914.dfxp,,,com
540_The_Hero,The Hero,Movie,5801.0,"World-renowned icon Sam Elliott stars as an aging actor confronting mortality in ""The Hero,"" a beautifully poignant celebration of life and the legacies we leave behind. Also starring Laura Prepon, Nick Offerman, and Krysten Ritter.",3788.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/ecac/9dce/82ce/4562-8f79-94ea8596d1cd/509d3707-3678-4be3-b39c-b9e7f37790fc.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/ecac/9dce/82ce/4562-8f79-94ea8596d1cd/509d3707-3678-4be3-b39c-b9e7f37790fc.ttml2,com
5410_The_Tall_Man,The Tall Man,Movie,6341.0,"Darkness has descended over the northwestern town of Cold Rock. One by one, its children are disappearing. They leave behind neither clues nor credible witnesses, but instead a legend, a story cloaked in shadows passed from neighbor to neighbor... And with it, a building sense of terror which threatens to devour what's left of the community itself.",887.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/1cd2/f04f/7b05/4c62-b100-e04fb10575e5/b54135a0-fc79-484f-bab8-665a066b902c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/1cd2/f04f/7b05/4c62-b100-e04fb10575e5/b54135a0-fc79-484f-bab8-665a066b902c.ttml2,com
5411_Flags_of_Our_Fathers,Flags of Our Fathers,Movie,7912.0,Three of the six US servicemen who raised the American flag on Iwo Jima go on a goodwill tour of the United States in order to sell war bonds but find dealing with the horrors of war and their new found fame may be too much to handle.,3948.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/e936/6567/4d6a/48c6-aff4-50a1dbb4b0f1/245cc9f7-61e8-4cf4-99ca-494f431e2819.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e936/6567/4d6a/48c6-aff4-50a1dbb4b0f1/245cc9f7-61e8-4cf4-99ca-494f431e2819.ttml2,com
5412_The_Relic,The Relic,Movie,6580.0,"When a South American lizard-like god goes on a people-eating rampage at the Chicago Natural History museum, it's up to homicide detective Vincent and biologist Margo to track down the creature before the museum's gala opening.",2718.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/8294/ae3e/de7e/481f-aba6-6ccb55fa188f/3be5b6c3-53b0-4e4b-b68b-8d6e4d9221cb.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8294/ae3e/de7e/481f-aba6-6ccb55fa188f/3be5b6c3-53b0-4e4b-b68b-8d6e4d9221cb.ttml2,com
5413_Blackfish,Blackfish,Movie,4985.0,"Killer whales are beloved, majestic, friendly giants, yet infamous for their capacity to kill viciously. Blackfish unravels the complexities of this dichotomy, employing the story of the notorious performing whale Tilikum, who -- unlike any orca in the wild -- has taken the lives of several people while in captivity. Blackfish expands on the discussion of keeping such ...",4440.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/b1c1/b071/eab7/4785-a0d6-e447c9056a15/5e70f599-41e3-4423-8403-3d3f6b59b17b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/b1c1/b071/eab7/4785-a0d6-e447c9056a15/5e70f599-41e3-4423-8403-3d3f6b59b17b.ttml2,com
5414_First_Signal,First Signal,Movie,6173.0,When Air Force Space Command receives a signal from an alien satellite in Earth orbit an emergency meeting with the President reveals a government conspiracy.,242.0,2.2,sdh,https://cf-timedtext.aux.pv-cdn.net/60c4/2652/3229/4cad-9782-b8160ec430c9/59e441fd-c958-4814-9c4b-ff7592ecb9d5.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/60c4/2652/3229/4cad-9782-b8160ec430c9/59e441fd-c958-4814-9c4b-ff7592ecb9d5.ttml2,com
5415_Outlander,Outlander,Movie,6906.0,A man from another world crash lands on Earth during the age of the Vikings.,5605.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/5962/8cc2/6626/4da3-a2a6-bdf829c7d4e6/7e6b73ed-c1fe-408c-88d7-ce93e9c052a9.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5962/8cc2/6626/4da3-a2a6-bdf829c7d4e6/7e6b73ed-c1fe-408c-88d7-ce93e9c052a9.ttml2,com
5416_Its_A_Mad_Mad_Mad_Mad_World,"It's A Mad, Mad, Mad, Mad, World",Movie,9619.0,The dying words of a thief spark a madcap cross-country rush to find some treasure.,7584.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/cc9d/72b7/7e75/4cc4-9d39-0b3586f16d84/8a66d4f8-de5d-44f2-9d67-00a6ca73e072.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/cc9d/72b7/7e75/4cc4-9d39-0b3586f16d84/8a66d4f8-de5d-44f2-9d67-00a6ca73e072.ttml2,com
5418_Elsa__Fred,Elsa & Fred,Movie,5837.0,"After losing his wife, Fred (Christopher Plummer) moves into a nearby apartment building where he meets Elsa (Shirley MacLaine). Elsa bursts into his life like a whirlwind, teaching him that time is precious and that he should enjoy life--and love--to the fullest.",919.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/f412/b159/2bc0/4139-8c1d-6dd203c7b284/3a81c310-46bd-4814-9ccb-e5f8ac65a49c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f412/b159/2bc0/4139-8c1d-6dd203c7b284/3a81c310-46bd-4814-9ccb-e5f8ac65a49c.ttml2,com
541_The_Way_Back,The Way Back,Movie,7992.0,"A small band of convicts stage a daring escape from a WWII-era Siberian gulag, and embark on a journey across five countries in a race for freedom and survival.",2529.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/a9ef/6d03/e263/4cfa-8556-e7f21aa4f805/6d54972d-9c3d-427f-80fb-538ce96b1546.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/a9ef/6d03/e263/4cfa-8556-e7f21aa4f805/6d54972d-9c3d-427f-80fb-538ce96b1546.ttml2,com
5420_Cartoon_Classics__Vol_2_25_Favorite_Cartoons__3_Hours,Cartoon Classics - Vol. 2: 25 Favorite Cartoons - 3 Hours,Movie,10996.0,"Enjoy 3 more hours of Classic Cartoons from the Golden Age of Animation. Cartoon characters include Bugs Bunny, Porky Pig, Daffy Duck, Elmer Fudd, Betty Boop, Popeye, Little Lulu, Little Audrey,  Casper the Friendly Ghost, Felix the Cat, Superman and many more. Featuring vintage Looney Tunes, Merry Melodies, Happy Harmonies and Max Fleischer cartoons with remastered sound.",172.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/db89/3f3b/b5ee/49ed-8c89-22fbae680bfd/80d7b82d-0df9-4fc4-b7f5-804d03e19663.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/db89/3f3b/b5ee/49ed-8c89-22fbae680bfd/80d7b82d-0df9-4fc4-b7f5-804d03e19663.ttml2,com
5421_Con_Man,Con Man,Movie,6003.0,"The story of Barry Minkow, a young charismatic businessman who becomes a wealthy CEO by lying, cheating and stealing his way to the top.",94.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/c817/2808/de48/49de-83e8-5aab8dd0fc2f/2d3519c5-62a7-47cb-89f5-a52d39e9a4ea.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/c817/2808/de48/49de-83e8-5aab8dd0fc2f/2d3519c5-62a7-47cb-89f5-a52d39e9a4ea.ttml2,com
5422_Nekrotronic,Nekrotronic,Movie,5803.0,"When a demon possesses the internet, a port-a-potty technician and a demon hunter must join forces to remove the evil from the web before it can cause any harm.",548.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/401d/e824/a5c1/4a2c-95c2-ea7f2b358666/85ba5ba1-bef1-4e0e-8d6d-ed0a276886c8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/401d/e824/a5c1/4a2c-95c2-ea7f2b358666/85ba5ba1-bef1-4e0e-8d6d-ed0a276886c8.ttml2,com
5423_Endangered_Species,Endangered Species,Movie,6066.0,"Intense, action-packed survival-adventure about a wealthy American family who travels to the vast African wilderness of Kenya hoping for a dream vacation filled with excitement, bonding, and a chance to fix the growing rifts within their family.",1913.0,3.7,sdh,https://cf-timedtext.aux.pv-cdn.net/6392/5b1f/fa53/485f-9fa6-f4dfaba97b4d/ea682a12-4d1e-4ab1-ab31-30e59d3d3ecf.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/6392/5b1f/fa53/485f-9fa6-f4dfaba97b4d/ea682a12-4d1e-4ab1-ab31-30e59d3d3ecf.ttml2,com
5424_Pokemon_3_The_Movie,Pok̩mon 3: The Movie,Movie,4406.0,The Unknown Spells Adventure,1409.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/8a9b/df8a/14f9/4fdc-8bd5-ebd463c0cfaa/0647da33-b2d6-48ef-bdd6-ec34e2d72e6f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8a9b/df8a/14f9/4fdc-8bd5-ebd463c0cfaa/0647da33-b2d6-48ef-bdd6-ec34e2d72e6f.ttml2,com
5425_Escape_from_New_York,Escape from New York,Movie,5951.0,"In 1997, when the U.S. president crashes into Manhattan, now a giant maximum security prison, a convicted bank robber is sent in to rescue him.",6789.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/0863/4658/cdd0/41d3-9a80-bd6fec29a540/0bd2aeab-a3a9-4dab-9696-6de65c9c9047.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/0863/4658/cdd0/41d3-9a80-bd6fec29a540/0bd2aeab-a3a9-4dab-9696-6de65c9c9047.ttml2,com
5426_Retaliation,Retaliation,Movie,5755.0,Orlando Bloom stars in this taut thriller about a demolition worker seeking vengeance after he sees the man responsible for a traumatic childhood incident.,629.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/5b98/2896/27de/49d2-9c08-3179caa8e8ee/08cc4948-2d2b-4203-8d16-524c501cd94b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5b98/2896/27de/49d2-9c08-3179caa8e8ee/08cc4948-2d2b-4203-8d16-524c501cd94b.ttml2,com
5428_The_Yousers,The Yousers,Movie,5061.0,A wife's suspicion about her husbands infidelity turns into an obsession for the woman he is suspected of cheating with.,38.0,2.9,sdh,https://cf-timedtext.aux.pv-cdn.net/f7ab/9330/26ee/4179-a2d9-9343011049ab/becfbb83-c078-4131-aa24-94e14b5f7e6b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f7ab/9330/26ee/4179-a2d9-9343011049ab/becfbb83-c078-4131-aa24-94e14b5f7e6b.ttml2,com
5429_Alienoid,Alienoid,Movie,8564.0,"While seeking a legendary, time-bending blade, two Goryeo-era shamans cross paths with modern-era people hunting down a dangerous alien concealed inside a human's body.",636.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/5393/794e/d547/4445-8aea-99f6c2f4a494/936c6593-8a1a-4f8e-bfae-d6c95833c3d5.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5393/794e/d547/4445-8aea-99f6c2f4a494/936c6593-8a1a-4f8e-bfae-d6c95833c3d5.ttml2,com
542_For_The_Love_Of_Jessee,For The Love Of Jessee,Movie,5661.0,Doctor Luke Matthew's world comes crashing down when he loses the love of his life and becomes a father in the same night.,850.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/554c/30c9/4a5e/49cc-baff-bf4d8eef805f/98c128f9-bc0e-4b89-9c8d-4c5101e67a05.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/554c/30c9/4a5e/49cc-baff-bf4d8eef805f/98c128f9-bc0e-4b89-9c8d-4c5101e67a05.ttml2,com
